7,2,1276.0,539.0,39.0,119.0,0.716393,1,-1,-1,-1
7,6,1874.0,346.0,46.0,234.0,0.709408,1,-1,-1,-1
8,5,0.0,228.0,160.0,681.0,0.915229,1,-1,-1,-1
8,0,1690.0,391.0,146.0,349.0,0.902101,1,-1,-1,-1
8,1,269.0,456.0,90.0,248.0,0.864115,1,-1,-1,-1
8,4,122.0,508.0,76.0,236.0,0.796278,1,-1,-1,-1
8,3,1301.0,458.0,71.0,201.0,0.778788,1,-1,-1,-1
8,6,1873.0,349.0,47.0,237.0,0.730986,1,-1,-1,-1
8,2,1277.0,539.0,38.0,117.0,0.660544,1,-1,-1,-1
9,5,0.0,229.0,164.0,678.0,0.919402,1,-1,-1,-1
9,0,1689.0,391.0,148.0,350.0,0.893777,1,-1,-1,-1
9,1,271.0,456.0,88.0,248.0,0.848771,1,-1,-1,-1
9,4,122.0,506.0,76.0,238.0,0.784271,1,-1,-1,-1
9,3,1306.0,458.0,67.0,202.0,0.739,1,-1,-1,-1
9,6,1872.0,348.0,48.0,246.0,0.681004,1,-1,-1,-1
9,2,1280.0,539.0,41.0,119.0,0.679955,1,-1,-1,-1
10,5,0.0,230.0,172.0,678.0,0.927613,1,-1,-1,-1
10,0,1683.0,390.0,158.0,352.0,0.88832,1,-1,-1,-1
10,1,273.0,455.0,86.0,245.0,0.820743,1,-1,-1,-1
10,4,123.0,504.0,70.0,240.0,0.764692,1,-1,-1,-1
10,2,1282.0,539.0,41.0,120.0,0.712172,1,-1,-1,-1
10,3,1307.0,459.0,79.0,201.0,0.679151,1,-1,-1,-1
10,6,1869.0,339.0,51.0,331.0,0.591268,1,-1,-1,-1
11,5,0.0,231.0,172.0,676.0,0.929744,1,-1,-1,-1
11,0,1680.0,390.0,163.0,354.0,0.892909,1,-1,-1,-1
11,1,266.0,456.0,94.0,245.0,0.839809,1,-1,-1,-1
11,4,123.0,498.0,70.0,246.0,0.770831,1,-1,-1,-1
11,2,1285.0,538.0,41.0,120.0,0.735921,1,-1,-1,-1
11,3,1308.0,458.0,82.0,203.0,0.700666,1,-1,-1,-1
11,6,1868.0,341.0,52.0,327.0,0.685456,1,-1,-1,-1
12,5,0.0,232.0,177.0,676.0,0.932306,1,-1,-1,-1
12,0,1677.0,389.0,165.0,355.0,0.902938,1,-1,-1,-1
12,1,269.0,455.0,91.0,247.0,0.816975,1,-1,-1,-1
12,4,122.0,501.0,69.0,243.0,0.783705,1,-1,-1,-1
12,6,1867.0,344.0,53.0,294.0,0.750486,1,-1,-1,-1
12,3,1308.0,458.0,85.0,204.0,0.728785,1,-1,-1,-1
12,2,1287.0,538.0,40.0,121.0,0.720814,1,-1,-1,-1
13,5,0.0,232.0,185.0,701.0,0.932703,1,-1,-1,-1
13,0,1678.0,388.0,150.0,357.0,0.902453,1,-1,-1,-1
13,4,120.0,491.0,73.0,253.0,0.799535,1,-1,-1,-1
13,6,1866.0,344.0,54.0,296.0,0.766221,1,-1,-1,-1
13,1,282.0,455.0,81.0,248.0,0.763999,1,-1,-1,-1
13,2,1288.0,539.0,42.0,122.0,0.740982,1,-1,-1,-1
13,3,1311.0,458.0,83.0,205.0,0.680229,1,-1,-1,-1
14,5,0.0,233.0,188.0,698.0,0.932623,1,-1,-1,-1
14,0,1677.0,387.0,148.0,359.0,0.907114,1,-1,-1,-1
14,1,291.0,452.0,77.0,252.0,0.79531,1,-1,-1,-1
14,4,121.0,495.0,76.0,250.0,0.786346,1,-1,-1,-1
14,2,1288.0,539.0,43.0,124.0,0.760039,1,-1,-1,-1
14,6,1865.0,342.0,55.0,343.0,0.73536,1,-1,-1,-1
14,3,1313.0,460.0,81.0,204.0,0.66699,1,-1,-1,-1
14,7,1803.0,443.0,54.0,175.0,0.524951,1,-1,-1,-1
15,5,0.0,235.0,194.0,689.0,0.937184,1,-1,-1,-1
15,0,1672.0,385.0,155.0,360.0,0.896686,1,-1,-1,-1
15,1,296.0,456.0,82.0,247.0,0.832714,1,-1,-1,-1
15,2,1289.0,539.0,43.0,123.0,0.785275,1,-1,-1,-1
15,4,123.0,535.0,68.0,207.0,0.779957,1,-1,-1,-1
15,3,1314.0,464.0,80.0,196.0,0.735951,1,-1,-1,-1
15,6,1862.0,335.0,58.0,408.0,0.720702,1,-1,-1,-1
16,5,0.0,237.0,199.0,680.0,0.936375,1,-1,-1,-1
16,0,1670.0,383.0,151.0,361.0,0.890823,1,-1,-1,-1
16,1,304.0,455.0,81.0,246.0,0.839552,1,-1,-1,-1
16,2,1291.0,539.0,42.0,124.0,0.792507,1,-1,-1,-1
16,4,123.0,539.0,69.0,203.0,0.765101,1,-1,-1,-1
16,6,1861.0,329.0,59.0,420.0,0.748748,1,-1,-1,-1
16,3,1314.0,464.0,80.0,200.0,0.69812,1,-1,-1,-1
16,8,1805.0,447.0,65.0,168.0,0.516326,1,-1,-1,-1
17,5,0.0,237.0,203.0,677.0,0.935042,1,-1,-1,-1
17,0,1667.0,381.0,155.0,362.0,0.900464,1,-1,-1,-1
17,1,298.0,453.0,93.0,248.0,0.819811,1,-1,-1,-1
17,2,1292.0,538.0,42.0,123.0,0.792279,1,-1,-1,-1
17,6,1860.0,328.0,60.0,422.0,0.74695,1,-1,-1,-1
17,4,122.0,535.0,69.0,207.0,0.713063,1,-1,-1,-1
17,3,1318.0,465.0,75.0,197.0,0.687608,1,-1,-1,-1
17,8,1803.0,443.0,67.0,177.0,0.576425,1,-1,-1,-1
18,5,0.0,238.0,210.0,671.0,0.936361,1,-1,-1,-1
18,0,1662.0,379.0,161.0,366.0,0.902906,1,-1,-1,-1
18,1,301.0,452.0,99.0,251.0,0.858596,1,-1,-1,-1
18,6,1862.0,322.0,58.0,426.0,0.803926,1,-1,-1,-1
18,2,1293.0,538.0,44.0,122.0,0.776885,1,-1,-1,-1
18,8,1809.0,444.0,62.0,176.0,0.724521,1,-1,-1,-1
18,3,1323.0,464.0,76.0,198.0,0.690689,1,-1,-1,-1
18,4,130.0,553.0,63.0,190.0,0.600164,1,-1,-1,-1
19,5,0.0,237.0,219.0,670.0,0.9378,1,-1,-1,-1
19,0,1657.0,379.0,164.0,367.0,0.905828,1,-1,-1,-1
19,1,308.0,453.0,97.0,251.0,0.867462,1,-1,-1,-1
19,6,1861.0,320.0,59.0,427.0,0.829211,1,-1,-1,-1
19,8,1809.0,445.0,60.0,171.0,0.801541,1,-1,-1,-1
19,2,1295.0,539.0,45.0,121.0,0.726615,1,-1,-1,-1
19,3,1324.0,465.0,72.0,196.0,0.699174,1,-1,-1,-1
20,5,0.0,238.0,235.0,665.0,0.932383,1,-1,-1,-1
20,0,1649.0,379.0,171.0,369.0,0.907894,1,-1,-1,-1
20,1,298.0,452.0,110.0,252.0,0.86079,1,-1,-1,-1
20,6,1859.0,323.0,61.0,425.0,0.840355,1,-1,-1,-1
20,8,1809.0,447.0,56.0,171.0,0.812394,1,-1,-1,-1
20,2,1297.0,537.0,49.0,123.0,0.751016,1,-1,-1,-1
20,3,1327.0,465.0,73.0,197.0,0.662917,1,-1,-1,-1
21,5,0.0,239.0,244.0,663.0,0.923792,1,-1,-1,-1
21,0,1649.0,379.0,169.0,371.0,0.909233,1,-1,-1,-1
21,1,296.0,453.0,112.0,252.0,0.85919,1,-1,-1,-1
21,6,1861.0,317.0,59.0,436.0,0.841067,1,-1,-1,-1
21,8,1809.0,447.0,56.0,173.0,0.791609,1,-1,-1,-1
21,2,1298.0,537.0,48.0,123.0,0.770835,1,-1,-1,-1
21,3,1326.0,462.0,70.0,201.0,0.67347,1,-1,-1,-1
21,9,248.0,517.0,44.0,57.0,0.451236,1,-1,-1,-1
22,5,0.0,239.0,250.0,677.0,0.931505,1,-1,-1,-1
22,0,1645.0,379.0,169.0,372.0,0.90568,1,-1,-1,-1
22,1,288.0,454.0,118.0,250.0,0.849128,1,-1,-1,-1
22,6,1859.0,316.0,61.0,440.0,0.837494,1,-1,-1,-1
22,2,1300.0,537.0,48.0,124.0,0.781896,1,-1,-1,-1
22,8,1807.0,446.0,58.0,175.0,0.778773,1,-1,-1,-1
22,3,1328.0,462.0,68.0,201.0,0.661332,1,-1,-1,-1
23,5,0.0,241.0,269.0,674.0,0.938133,1,-1,-1,-1
23,0,1639.0,381.0,172.0,373.0,0.892484,1,-1,-1,-1
23,1,308.0,454.0,100.0,249.0,0.882546,1,-1,-1,-1
23,6,1854.0,319.0,66.0,441.0,0.863904,1,-1,-1,-1
23,8,1806.0,445.0,60.0,176.0,0.810287,1,-1,-1,-1
23,2,1301.0,539.0,45.0,121.0,0.766562,1,-1,-1,-1
23,3,1332.0,464.0,69.0,197.0,0.686552,1,-1,-1,-1
24,5,0.0,241.0,292.0,671.0,0.915019,1,-1,-1,-1
24,1,306.0,452.0,101.0,251.0,0.880892,1,-1,-1,-1
24,6,1848.0,320.0,71.0,441.0,0.880284,1,-1,-1,-1
24,0,1633.0,382.0,164.0,376.0,0.871904,1,-1,-1,-1
24,8,1807.0,445.0,58.0,175.0,0.751051,1,-1,-1,-1
24,2,1304.0,538.0,43.0,123.0,0.750689,1,-1,-1,-1
24,3,1331.0,468.0,64.0,195.0,0.702356,1,-1,-1,-1
25,5,0.0,239.0,323.0,670.0,0.939856,1,-1,-1,-1
25,1,307.0,453.0,100.0,250.0,0.878187,1,-1,-1,-1
25,6,1838.0,321.0,82.0,442.0,0.87653,1,-1,-1,-1
25,0,1635.0,384.0,158.0,374.0,0.861503,1,-1,-1,-1
25,2,1307.0,538.0,41.0,123.0,0.749897,1,-1,-1,-1
25,8,1813.0,443.0,52.0,174.0,0.705063,1,-1,-1,-1
25,3,1332.0,468.0,65.0,197.0,0.701565,1,-1,-1,-1
26,5,2.0,236.0,328.0,665.0,0.931664,1,-1,-1,-1
26,0,1629.0,384.0,160.0,376.0,0.890023,1,-1,-1,-1
26,6,1838.0,322.0,82.0,443.0,0.886757,1,-1,-1,-1
26,1,311.0,455.0,96.0,248.0,0.882954,1,-1,-1,-1
26,2,1308.0,538.0,41.0,124.0,0.728873,1,-1,-1,-1
26,3,1331.0,469.0,66.0,197.0,0.715093,1,-1,-1,-1
26,8,1816.0,441.0,46.0,175.0,0.519248,1,-1,-1,-1
27,5,2.0,236.0,341.0,666.0,0.936952,1,-1,-1,-1
27,1,310.0,454.0,97.0,248.0,0.896877,1,-1,-1,-1
27,6,1837.0,322.0,83.0,445.0,0.893506,1,-1,-1,-1
27,0,1627.0,383.0,152.0,378.0,0.886741,1,-1,-1,-1
27,2,1309.0,538.0,41.0,124.0,0.733805,1,-1,-1,-1
27,3,1332.0,470.0,65.0,195.0,0.71215,1,-1,-1,-1
28,5,2.0,236.0,359.0,666.0,0.938893,1,-1,-1,-1
28,6,1831.0,322.0,89.0,445.0,0.884976,1,-1,-1,-1
28,1,310.0,454.0,101.0,249.0,0.875204,1,-1,-1,-1
28,0,1627.0,379.0,147.0,383.0,0.867022,1,-1,-1,-1
28,3,1333.0,469.0,64.0,196.0,0.725764,1,-1,-1,-1
28,2,1310.0,540.0,40.0,123.0,0.702676,1,-1,-1,-1
29,5,3.0,238.0,367.0,660.0,0.945237,1,-1,-1,-1
29,1,309.0,455.0,104.0,249.0,0.884326,1,-1,-1,-1
29,6,1829.0,321.0,91.0,447.0,0.882777,1,-1,-1,-1
29,0,1628.0,377.0,154.0,385.0,0.873242,1,-1,-1,-1
29,3,1333.0,470.0,65.0,196.0,0.738765,1,-1,-1,-1
29,2,1311.0,540.0,39.0,123.0,0.605667,1,-1,-1,-1
30,5,1.0,234.0,385.0,667.0,0.948628,1,-1,-1,-1
30,6,1821.0,319.0,98.0,451.0,0.878578,1,-1,-1,-1
30,0,1629.0,377.0,140.0,387.0,0.865713,1,-1,-1,-1
30,1,316.0,476.0,97.0,227.0,0.776281,1,-1,-1,-1
30,3,1333.0,470.0,68.0,194.0,0.735967,1,-1,-1,-1
30,2,1311.0,538.0,40.0,125.0,0.641756,1,-1,-1,-1
31,5,1.0,233.0,419.0,676.0,0.954011,1,-1,-1,-1
31,6,1818.0,319.0,102.0,452.0,0.877891,1,-1,-1,-1
31,0,1629.0,375.0,136.0,389.0,0.86598,1,-1,-1,-1
31,1,321.0,504.0,100.0,197.0,0.736585,1,-1,-1,-1
31,3,1334.0,471.0,78.0,193.0,0.735165,1,-1,-1,-1
31,2,1312.0,538.0,40.0,125.0,0.663266,1,-1,-1,-1
32,5,1.0,233.0,420.0,674.0,0.947655,1,-1,-1,-1
32,6,1817.0,317.0,103.0,454.0,0.887284,1,-1,-1,-1
32,0,1627.0,374.0,135.0,389.0,0.856258,1,-1,-1,-1
32,3,1334.0,470.0,79.0,193.0,0.745926,1,-1,-1,-1
32,2,1312.0,538.0,41.0,125.0,0.674313,1,-1,-1,-1
32,1,331.0,487.0,94.0,213.0,0.659764,1,-1,-1,-1
33,5,3.0,237.0,419.0,664.0,0.950703,1,-1,-1,-1
33,6,1813.0,313.0,106.0,460.0,0.905771,1,-1,-1,-1
33,0,1627.0,373.0,147.0,390.0,0.85897,1,-1,-1,-1
33,3,1334.0,468.0,82.0,194.0,0.78906,1,-1,-1,-1
33,2,1312.0,538.0,43.0,126.0,0.72103,1,-1,-1,-1
34,5,3.0,240.0,421.0,663.0,0.948649,1,-1,-1,-1
34,6,1808.0,310.0,112.0,463.0,0.921212,1,-1,-1,-1
34,0,1625.0,371.0,145.0,392.0,0.891355,1,-1,-1,-1
34,3,1334.0,470.0,84.0,192.0,0.800117,1,-1,-1,-1
34,2,1314.0,539.0,40.0,126.0,0.737631,1,-1,-1,-1
35,5,2.0,245.0,457.0,659.0,0.947582,1,-1,-1,-1
35,6,1803.0,311.0,117.0,457.0,0.920637,1,-1,-1,-1
35,0,1626.0,371.0,149.0,394.0,0.888486,1,-1,-1,-1
35,3,1335.0,470.0,84.0,193.0,0.809405,1,-1,-1,-1
35,2,1315.0,539.0,41.0,125.0,0.743562,1,-1,-1,-1
35,10,345.0,488.0,85.0,211.0,0.453291,1,-1,-1,-1
36,5,1.0,249.0,470.0,653.0,0.93972,1,-1,-1,-1
36,6,1797.0,311.0,123.0,456.0,0.922613,1,-1,-1,-1
36,0,1625.0,370.0,150.0,398.0,0.892413,1,-1,-1,-1
36,3,1335.0,468.0,84.0,195.0,0.799361,1,-1,-1,-1
36,2,1315.0,539.0,42.0,125.0,0.747149,1,-1,-1,-1
37,5,1.0,248.0,476.0,654.0,0.93877,1,-1,-1,-1
37,6,1794.0,306.0,126.0,465.0,0.92715,1,-1,-1,-1
37,0,1625.0,370.0,156.0,399.0,0.87826,1,-1,-1,-1
37,3,1335.0,467.0,84.0,197.0,0.803512,1,-1,-1,-1
37,2,1315.0,540.0,43.0,124.0,0.742436,1,-1,-1,-1
38,5,7.0,253.0,475.0,647.0,0.946391,1,-1,-1,-1
38,6,1792.0,306.0,128.0,466.0,0.932524,1,-1,-1,-1
38,0,1624.0,369.0,162.0,402.0,0.879003,1,-1,-1,-1
38,3,1335.0,468.0,85.0,195.0,0.801936,1,-1,-1,-1
38,2,1316.0,540.0,45.0,123.0,0.697903,1,-1,-1,-1
38,11,118.0,529.0,74.0,212.0,0.584222,1,-1,-1,-1
39,5,38.0,253.0,447.0,649.0,0.93919,1,-1,-1,-1
39,6,1789.0,309.0,131.0,464.0,0.932066,1,-1,-1,-1
39,0,1624.0,370.0,161.0,404.0,0.891225,1,-1,-1,-1
39,3,1335.0,468.0,85.0,196.0,0.821372,1,-1,-1,-1
39,2,1317.0,540.0,45.0,124.0,0.678863,1,-1,-1,-1
39,11,111.0,483.0,81.0,259.0,0.606003,1,-1,-1,-1
40,6,1787.0,310.0,133.0,465.0,0.934904,1,-1,-1,-1
40,5,70.0,254.0,417.0,649.0,0.92443,1,-1,-1,-1
40,0,1624.0,372.0,157.0,406.0,0.895306,1,-1,-1,-1
40,3,1336.0,469.0,85.0,194.0,0.826432,1,-1,-1,-1
40,11,111.0,492.0,80.0,250.0,0.659314,1,-1,-1,-1
40,2,1317.0,540.0,47.0,123.0,0.646008,1,-1,-1,-1
41,6,1784.0,311.0,136.0,461.0,0.936101,1,-1,-1,-1
41,5,100.0,250.0,393.0,651.0,0.915032,1,-1,-1,-1
41,0,1623.0,371.0,158.0,408.0,0.89681,1,-1,-1,-1
41,3,1337.0,469.0,84.0,195.0,0.832134,1,-1,-1,-1
41,2,1316.0,539.0,48.0,125.0,0.643135,1,-1,-1,-1
41,11,116.0,520.0,75.0,222.0,0.600239,1,-1,-1,-1
42,6,1783.0,311.0,137.0,466.0,0.935368,1,-1,-1,-1
42,0,1620.0,370.0,157.0,412.0,0.901441,1,-1,-1,-1
42,5,146.0,250.0,351.0,649.0,0.898947,1,-1,-1,-1
42,3,1337.0,470.0,84.0,194.0,0.833754,1,-1,-1,-1
42,2,1316.0,539.0,48.0,125.0,0.593649,1,-1,-1,-1
42,11,115.0,531.0,75.0,208.0,0.591857,1,-1,-1,-1
43,6,1784.0,312.0,136.0,472.0,0.938945,1,-1,-1,-1
43,5,203.0,250.0,310.0,643.0,0.928239,1,-1,-1,-1
43,0,1616.0,367.0,157.0,413.0,0.900939,1,-1,-1,-1
43,3,1337.0,471.0,84.0,193.0,0.82755,1,-1,-1,-1
43,11,116.0,483.0,75.0,258.0,0.615548,1,-1,-1,-1
43,2,1317.0,539.0,47.0,125.0,0.572242,1,-1,-1,-1
43,12,1619.0,342.0,292.0,442.0,0.452439,1,-1,-1,-1
44,6,1783.0,312.0,137.0,478.0,0.942152,1,-1,-1,-1
44,5,239.0,245.0,284.0,640.0,0.939076,1,-1,-1,-1
44,0,1613.0,364.0,157.0,417.0,0.90031,1,-1,-1,-1
44,3,1337.0,470.0,84.0,195.0,0.826108,1,-1,-1,-1
44,11,118.0,499.0,71.0,243.0,0.602423,1,-1,-1,-1
44,2,1317.0,539.0,48.0,125.0,0.541193,1,-1,-1,-1
45,6,1782.0,311.0,138.0,483.0,0.943571,1,-1,-1,-1
45,5,288.0,248.0,243.0,624.0,0.929931,1,-1,-1,-1
45,0,1611.0,361.0,159.0,421.0,0.902181,1,-1,-1,-1
45,3,1338.0,469.0,83.0,196.0,0.828365,1,-1,-1,-1
45,2,1317.0,539.0,49.0,126.0,0.540176,1,-1,-1,-1
45,11,119.0,504.0,71.0,238.0,0.539879,1,-1,-1,-1
46,6,1782.0,309.0,138.0,487.0,0.940404,1,-1,-1,-1
46,5,308.0,249.0,237.0,616.0,0.913887,1,-1,-1,-1
46,0,1605.0,360.0,172.0,422.0,0.896118,1,-1,-1,-1
46,3,1338.0,469.0,83.0,196.0,0.825871,1,-1,-1,-1
46,2,1317.0,539.0,49.0,125.0,0.54029,1,-1,-1,-1
46,13,245.0,456.0,55.0,115.0,0.539577,1,-1,-1,-1
46,11,119.0,521.0,69.0,221.0,0.496127,1,-1,-1,-1
47,6,1782.0,307.0,138.0,488.0,0.940777,1,-1,-1,-1
47,0,1597.0,359.0,180.0,423.0,0.902083,1,-1,-1,-1
47,5,326.0,250.0,210.0,619.0,0.882263,1,-1,-1,-1
47,3,1339.0,468.0,82.0,197.0,0.819744,1,-1,-1,-1
47,14,522.0,488.0,35.0,75.0,0.544655,1,-1,-1,-1
47,2,1317.0,539.0,49.0,125.0,0.533309,1,-1,-1,-1
47,13,244.0,456.0,59.0,114.0,0.527502,1,-1,-1,-1
48,6,1783.0,303.0,137.0,492.0,0.940107,1,-1,-1,-1
48,5,361.0,258.0,204.0,608.0,0.918494,1,-1,-1,-1
48,0,1588.0,357.0,188.0,423.0,0.917421,1,-1,-1,-1
48,3,1339.0,468.0,82.0,197.0,0.82583,1,-1,-1,-1
48,13,244.0,456.0,63.0,117.0,0.624637,1,-1,-1,-1
48,2,1317.0,539.0,49.0,125.0,0.539801,1,-1,-1,-1
49,6,1783.0,299.0,137.0,496.0,0.935067,1,-1,-1,-1
49,5,380.0,257.0,216.0,606.0,0.926943,1,-1,-1,-1
49,0,1582.0,356.0,194.0,425.0,0.921591,1,-1,-1,-1
49,3,1339.0,467.0,82.0,198.0,0.820707,1,-1,-1,-1
49,13,244.0,456.0,62.0,118.0,0.610168,1,-1,-1,-1
49,2,1316.0,538.0,52.0,127.0,0.521016,1,-1,-1,-1
49,15,121.0,518.0,68.0,224.0,0.496539,1,-1,-1,-1
50,6,1782.0,292.0,138.0,506.0,0.931551,1,-1,-1,-1
50,5,384.0,264.0,269.0,602.0,0.928767,1,-1,-1,-1
50,0,1576.0,357.0,196.0,425.0,0.92318,1,-1,-1,-1
50,3,1340.0,467.0,81.0,197.0,0.824274,1,-1,-1,-1
50,13,244.0,457.0,60.0,115.0,0.633742,1,-1,-1,-1
50,2,1317.0,539.0,50.0,125.0,0.560838,1,-1,-1,-1
51,5,385.0,266.0,299.0,596.0,0.94234,1,-1,-1,-1
51,6,1781.0,289.0,139.0,509.0,0.929517,1,-1,-1,-1
51,0,1571.0,356.0,201.0,428.0,0.924662,1,-1,-1,-1
51,3,1339.0,467.0,82.0,197.0,0.825063,1,-1,-1,-1
51,16,347.0,445.0,89.0,260.0,0.757666,1,-1,-1,-1
51,13,244.0,456.0,60.0,117.0,0.584589,1,-1,-1,-1
51,2,1317.0,539.0,50.0,125.0,0.562203,1,-1,-1,-1
51,17,243.0,458.0,63.0,236.0,0.487855,1,-1,-1,-1
52,5,384.0,267.0,324.0,593.0,0.944004,1,-1,-1,-1
52,6,1781.0,288.0,139.0,507.0,0.929166,1,-1,-1,-1
52,0,1569.0,355.0,201.0,429.0,0.917901,1,-1,-1,-1
52,3,1340.0,468.0,80.0,196.0,0.824432,1,-1,-1,-1
52,16,362.0,444.0,87.0,262.0,0.759967,1,-1,-1,-1
52,17,243.0,458.0,61.0,236.0,0.571022,1,-1,-1,-1
52,13,244.0,457.0,58.0,118.0,0.534094,1,-1,-1,-1
52,2,1317.0,539.0,49.0,125.0,0.51677,1,-1,-1,-1
53,5,385.0,270.0,335.0,588.0,0.946978,1,-1,-1,-1
53,6,1779.0,284.0,141.0,512.0,0.930909,1,-1,-1,-1
53,0,1566.0,355.0,204.0,433.0,0.90465,1,-1,-1,-1
53,3,1340.0,468.0,80.0,196.0,0.825223,1,-1,-1,-1
53,16,365.0,441.0,104.0,265.0,0.746043,1,-1,-1,-1
53,17,242.0,461.0,59.0,233.0,0.571905,1,-1,-1,-1
53,2,1317.0,539.0,50.0,125.0,0.536955,1,-1,-1,-1
53,13,244.0,457.0,57.0,117.0,0.509208,1,-1,-1,-1
54,5,387.0,273.0,337.0,582.0,0.945662,1,-1,-1,-1
54,6,1777.0,283.0,143.0,511.0,0.929968,1,-1,-1,-1
54,0,1565.0,354.0,198.0,438.0,0.900367,1,-1,-1,-1
54,3,1340.0,468.0,80.0,196.0,0.83105,1,-1,-1,-1
54,16,362.0,447.0,113.0,259.0,0.75363,1,-1,-1,-1
54,17,242.0,461.0,59.0,234.0,0.622665,1,-1,-1,-1
54,2,1317.0,538.0,50.0,127.0,0.565109,1,-1,-1,-1
54,13,244.0,457.0,56.0,118.0,0.472108,1,-1,-1,-1
54,18,1322.0,506.0,76.0,159.0,0.458713,1,-1,-1,-1
55,5,398.0,275.0,329.0,579.0,0.945838,1,-1,-1,-1
55,6,1774.0,281.0,146.0,516.0,0.927745,1,-1,-1,-1
55,16,364.0,446.0,121.0,260.0,0.899555,1,-1,-1,-1
55,0,1563.0,357.0,187.0,436.0,0.893083,1,-1,-1,-1
55,3,1339.0,467.0,82.0,198.0,0.830877,1,-1,-1,-1
55,2,1317.0,539.0,50.0,125.0,0.563885,1,-1,-1,-1
55,13,243.0,457.0,56.0,117.0,0.54813,1,-1,-1,-1
55,17,242.0,462.0,58.0,233.0,0.528088,1,-1,-1,-1
55,19,118.0,495.0,78.0,249.0,0.50689,1,-1,-1,-1
56,5,416.0,277.0,314.0,575.0,0.940337,1,-1,-1,-1
56,6,1771.0,281.0,149.0,518.0,0.929552,1,-1,-1,-1
56,16,364.0,447.0,117.0,258.0,0.914013,1,-1,-1,-1
56,0,1559.0,358.0,188.0,436.0,0.911142,1,-1,-1,-1
56,3,1339.0,468.0,81.0,196.0,0.826916,1,-1,-1,-1
56,17,242.0,461.0,56.0,234.0,0.618596,1,-1,-1,-1
56,2,1318.0,538.0,49.0,126.0,0.561865,1,-1,-1,-1
56,13,243.0,457.0,55.0,116.0,0.47769,1,-1,-1,-1
57,6,1769.0,282.0,151.0,522.0,0.933638,1,-1,-1,-1
